y,M_cert,first_prime,last_prime,num_bits,den_bits,status
19441,28826,19441,363563,442195,442194,PASS
19463,28839,19463,363767,442460,442460,PASS
19477,28847,19477,363911,442631,442631,PASS
19501,28863,19501,364183,442935,442935,PASS
19541,28886,19541,364471,443353,443353,PASS
19559,28897,19559,364657,443579,443578,PASS
19583,28912,19583,364909,443852,443851,PASS
19609,28928,19609,365137,444134,444133,PASS
19687,28975,19687,365747,444943,444942,PASS
19709,28988,19709,365983,445207,445207,PASS
19739,29006,19739,366217,445551,445550,PASS
19759,29018,19759,366383,445714,445714,PASS
19793,29039,19793,366703,446081,446081,PASS
19819,29054,19819,366917,446354,446353,PASS
19853,29074,19853,367189,446662,446661,PASS
19889,29096,19889,367531,447028,447028,PASS
19919,29114,19919,367751,447325,447324,PASS
19949,29132,19949,368059,447697,447697,PASS
19973,29146,19973,368233,448011,448011,PASS
19993,29158,19993,368453,448209,448208,PASS
20021,29175,20021,368737,448531,448530,PASS
20047,29190,20047,369013,448848,448847,PASS
20071,29204,20071,369247,449062,449061,PASS
20107,29226,20107,369673,449391,449391,PASS
20123,29236,20123,369851,449569,449569,PASS
20147,29249,20147,370057,449819,449818,PASS
20173,29266,20173,370387,450104,450104,PASS
20201,29282,20201,370571,450439,450439,PASS
20233,29301,20233,370883,450764,450764,PASS
20269,29322,20269,371249,451125,451125,PASS
20323,29354,20323,371699,451572,451572,PASS
20341,29365,20341,371929,451801,451800,PASS
20357,29374,20357,372059,452008,452008,PASS
20389,29393,20389,372353,452368,452367,PASS
20407,29404,20407,372511,452595,452594,PASS
20441,29423,20441,372797,452969,452969,PASS
20479,29446,20479,373127,453340,453339,PASS
20509,29463,20509,373343,453629,453629,PASS
20543,29484,20543,373669,453963,453963,PASS
20563,29495,20563,373937,454162,454162,PASS
20611,29523,20611,374291,454657,454656,PASS
20641,29540,20641,374587,454965,454964,PASS
20693,29571,20693,374977,455543,455543,PASS
20719,29586,20719,375121,455783,455782,PASS
20747,29603,20747,375359,456121,456121,PASS
20759,29610,20759,375457,456289,456288,PASS
20789,29627,20789,375703,456608,456608,PASS
20849,29662,20849,376199,457217,457217,PASS
20879,29679,20879,376529,457571,457571,PASS
20899,29691,20899,376687,457783,457783,PASS
20929,29708,20929,376891,458122,458122,PASS
20959,29725,20959,377173,458461,458461,PASS
20983,29739,20983,377387,458727,458726,PASS
21013,29756,21013,377653,459048,459048,PASS
21023,29762,21023,377779,459183,459182,PASS
21061,29784,21061,378151,459531,459531,PASS
21101,29807,21101,378509,459966,459966,PASS
21139,29829,21139,378817,460306,460305,PASS
21157,29839,21157,378977,460516,460515,PASS
21179,29851,21179,379157,460747,460746,PASS
21193,29860,21193,379319,460885,460885,PASS
21227,29879,21227,379579,461230,461230,PASS
21277,29908,21277,379979,461711,461710,PASS
21317,29931,21317,380309,462176,462176,PASS
21341,29945,21341,380533,462427,462426,PASS
21379,29966,21379,380881,462792,462792,PASS
21397,29976,21397,381047,462999,462999,PASS
21419,29989,21419,381289,463264,463264,PASS
21481,30025,21481,381749,463856,463856,PASS
21493,30031,21493,381911,464023,464023,PASS
21517,30045,21517,382117,464291,464291,PASS
21529,30051,21529,382271,464443,464443,PASS
21563,30071,21563,382601,464745,464745,PASS
21587,30084,21587,382777,465042,465042,PASS
21601,30092,21601,382919,465167,465166,PASS
21617,30101,21617,383077,465373,465373,PASS
21661,30126,21661,383459,465799,465798,PASS
21701,30149,21701,383767,466186,466186,PASS
21737,30169,21737,384029,466579,466578,PASS
21757,30180,21757,384193,466759,466759,PASS
21787,30198,21787,384469,467035,467034,PASS
21817,30214,21817,384697,467323,467323,PASS
21841,30227,21841,384907,467589,467589,PASS
21863,30240,21863,385127,467778,467778,PASS
21893,30257,21893,385379,468117,468117,PASS
21937,30282,21937,385709,468607,468606,PASS
21977,30304,21977,386047,469022,469022,PASS
22003,30319,22003,386249,469312,469311,PASS
22031,30334,22031,386431,469596,469596,PASS
22051,30345,22051,386629,469826,469826,PASS
22073,30358,22073,386887,470090,470089,PASS
22093,30369,22093,387077,470283,470282,PASS
22123,30385,22123,387313,470569,470569,PASS
22147,30399,22147,387613,470788,470788,PASS
22159,30406,22159,387727,470892,470892,PASS
22193,30424,22193,388067,471155,471154,PASS
22259,30461,22259,388567,471744,471743,PASS
22277,30470,22277,388757,471950,471950,PASS
22291,30478,22291,388897,472140,472140,PASS
22343,30507,22343,389273,472640,472639,PASS
22369,30522,22369,389531,472911,472910,PASS
22397,30537,22397,389743,473181,473181,PASS
22441,30561,22441,390067,473600,473599,PASS
22469,30577,22469,390281,473857,473857,PASS
22501,30594,22501,390479,474177,474177,PASS
22541,30617,22541,390821,474611,474611,PASS
22567,30630,22567,391021,474859,474859,PASS
22613,30656,22613,391379,475301,475300,PASS
22637,30669,22637,391627,475546,475546,PASS
22651,30676,22651,391739,475700,475700,PASS
22691,30699,22691,392069,476136,476136,PASS
22709,30708,22709,392201,476281,476281,PASS
22727,30718,22727,392297,476490,476490,PASS
22751,30732,22751,392503,476755,476755,PASS
22783,30749,22783,392803,477045,477044,PASS
22811,30764,22811,392981,477331,477331,PASS
22859,30790,22859,393299,477787,477787,PASS
22877,30800,22877,393479,478011,478011,PASS
22921,30824,22921,393739,478370,478369,PASS
22961,30845,22961,394063,478781,478780,PASS
22993,30863,22993,394367,479123,479123,PASS
23017,30876,23017,394601,479388,479388,PASS
23029,30882,23029,394721,479541,479541,PASS
23053,30896,23053,394931,479825,479825,PASS
23063,30901,23063,395023,479911,479911,PASS
23087,30914,23087,395189,480144,480144,PASS
23131,30938,23131,395537,480550,480550,PASS
23167,30957,23167,395891,480898,480897,PASS
23197,30974,23197,396181,481254,481253,PASS
23209,30980,23209,396293,481405,481405,PASS
23269,31012,23269,396709,481861,481861,PASS
23293,31025,23293,396983,482126,482126,PASS
23321,31040,23321,397223,482400,482399,PASS
23339,31050,23339,397373,482579,482578,PASS
23371,31067,23371,397643,482886,482885,PASS
23431,31099,23431,398087,483391,483391,PASS
23473,31121,23473,398369,483787,483787,PASS
23531,31152,23531,398819,484350,484350,PASS
23549,31162,23549,398989,484530,484530,PASS
23563,31170,23563,399131,484735,484735,PASS
23593,31185,23593,399379,485037,485037,PASS
23609,31194,23609,399499,485260,485260,PASS
23629,31204,23629,399647,485472,485471,PASS
23669,31226,23669,399979,485908,485907,PASS
23687,31235,23687,400123,486099,486099,PASS
23741,31264,23741,400597,486599,486599,PASS
23753,31270,23753,400703,486749,486749,PASS
23773,31281,23773,400927,486947,486947,PASS
23813,31302,23813,401243,487330,487330,PASS
23831,31312,23831,401411,487554,487554,PASS
23869,31332,23869,401809,487918,487918,PASS
23887,31341,23887,401957,488142,488141,PASS
23909,31353,23909,402131,488358,488358,PASS
23929,31363,23929,402313,488566,488566,PASS
23977,31389,23977,402691,489040,489039,PASS
24001,31401,24001,402859,489239,489239,PASS
24023,31413,24023,403061,489470,489470,PASS
24049,31427,24049,403301,489737,489737,PASS
24077,31441,24077,403553,489977,489976,PASS
24097,31452,24097,403721,490207,490206,PASS
24109,31458,24109,403861,490311,490311,PASS
24133,31471,24133,404029,490609,490609,PASS
24169,31490,24169,404321,490984,490983,PASS
24197,31504,24197,404513,491267,491267,PASS
24229,31522,24229,404951,491560,491560,PASS
24251,31533,24251,405089,491775,491774,PASS
24329,31574,24329,405677,492492,492492,PASS
24371,31595,24371,405947,492838,492837,PASS
24391,31606,24391,406123,493052,493052,PASS
24419,31620,24419,406381,493293,493293,PASS
24443,31632,24443,406573,493488,493488,PASS
24481,31653,24481,406951,493855,493854,PASS
24517,31671,24517,407257,494183,494183,PASS
24547,31687,24547,407489,494473,494473,PASS
24593,31710,24593,407791,494857,494857,PASS
24631,31730,24631,408071,495191,495191,PASS
24677,31753,24677,408389,495577,495576,PASS
24697,31764,24697,408553,495775,495774,PASS
24749,31791,24749,408953,496229,496229,PASS
24781,31808,24781,409237,496584,496584,PASS
24809,31822,24809,409433,496869,496869,PASS
24847,31842,24847,409729,497219,497219,PASS
24877,31857,24877,409909,497478,497477,PASS
24917,31878,24917,410239,497826,497825,PASS
24943,31891,24943,410411,498109,498109,PASS
24971,31905,24971,410629,498378,498377,PASS
24989,31915,24989,410789,498571,498571,PASS
25033,31937,25033,411127,498928,498928,PASS
25073,31958,25073,411473,499358,499357,PASS
25111,31976,25111,411707,499639,499639,PASS
25127,31985,25127,411823,499832,499832,PASS
25163,32003,25163,412081,500143,500142,PASS
25183,32013,25183,412211,500338,500337,PASS
25229,32037,25229,412609,500730,500730,PASS
25247,32046,25247,412807,500889,500888,PASS
25301,32074,25301,413201,501400,501400,PASS
25309,32078,25309,413293,501499,501498,PASS
25343,32094,25343,413653,501760,501760,PASS
25367,32107,25367,413867,501962,501962,PASS
25409,32128,25409,414199,502360,502360,PASS
25439,32144,25439,414397,502650,502650,PASS
25457,32153,25457,414553,502826,502826,PASS
25471,32159,25471,414653,502963,502962,PASS
25541,32195,25541,415073,503559,503558,PASS
25579,32214,25579,415381,503870,503870,PASS
25601,32225,25601,415567,504084,504084,PASS
25621,32235,25621,415691,504309,504309,PASS
25643,32246,25643,415879,504554,504554,PASS
25673,32262,25673,416149,504815,504815,PASS
25703,32276,25703,416393,505115,505115,PASS
25741,32296,25741,416623,505466,505466,PASS
25763,32306,25763,416873,505647,505646,PASS
25799,32324,25799,417181,505942,505941,PASS
25841,32346,25841,417493,506344,506344,PASS
25867,32358,25867,417671,506624,506624,PASS
25903,32377,25903,417947,506988,506988,PASS
25931,32390,25931,418109,507201,507201,PASS
25943,32396,25943,418219,507355,507354,PASS
25981,32416,25981,418511,507687,507687,PASS
26003,32426,26003,418721,507863,507862,PASS
26029,32440,26029,418871,508145,508145,PASS
26083,32466,26083,419261,508635,508635,PASS
26111,32481,26111,419477,508909,508909,PASS
26141,32495,26141,419651,509146,509146,PASS
26171,32510,26171,419927,509421,509421,PASS
26189,32519,26189,420097,509616,509616,PASS
26227,32538,26227,420361,509946,509946,PASS
26251,32549,26251,420551,510140,510140,PASS
26267,32558,26267,420737,510332,510332,PASS
26309,32578,26309,421033,510729,510729,PASS
26339,32593,26339,421273,511035,511035,PASS
26371,32609,26371,421493,511324,511323,PASS
26399,32622,26399,421709,511588,511588,PASS
26423,32635,26423,421987,511837,511837,PASS
26449,32647,26449,422129,512036,512036,PASS
26489,32667,26489,422431,512419,512419,PASS
26513,32679,26513,422689,512600,512600,PASS
26561,32703,26561,423013,513023,513022,PASS
26597,32720,26597,423233,513350,513350,PASS
26641,32742,26641,423503,513734,513734,PASS
26681,32761,26681,423791,514050,514050,PASS
26693,32767,26693,423931,514155,514155,PASS
26711,32776,26711,424079,514329,514328,PASS
26723,32782,26723,424157,514482,514481,PASS
26737,32789,26737,424267,514615,514615,PASS
26783,32811,26783,424639,515035,515035,PASS
26821,32830,26821,424889,515413,515412,PASS
26849,32843,26849,425101,515647,515647,PASS
26879,32858,26879,425329,515932,515931,PASS
26893,32865,26893,425443,516119,516118,PASS
26927,32881,26927,425783,516396,516396,PASS
26953,32894,26953,425959,516643,516643,PASS
26987,32910,26987,426233,516953,516953,PASS
27017,32925,27017,426551,517224,517223,PASS
27059,32945,27059,426799,517620,517619,PASS
27073,32952,27073,426931,517761,517761,PASS
27103,32967,27103,427181,518015,518015,PASS
27127,32978,27127,427369,518226,518226,PASS
27191,33009,27191,427813,518799,518799,PASS
27239,33033,27239,428143,519240,519239,PASS
27259,33042,27259,428273,519464,519464,PASS
27281,33052,27281,428503,519677,519677,PASS
27329,33076,27329,428833,520119,520118,PASS
27367,33094,27367,429197,520430,520429,PASS
27409,33114,27409,429463,520778,520778,PASS
27437,33127,27437,429599,521029,521028,PASS
27479,33148,27479,429889,521426,521425,PASS
27509,33162,27509,430019,521729,521729,PASS
27539,33177,27539,430343,522019,522018,PASS
27581,33196,27581,430697,522333,522333,PASS
27617,33214,27617,430883,522693,522693,PASS
27653,33231,27653,431099,523035,523035,PASS
27691,33250,27691,431377,523335,523335,PASS
27733,33269,27733,431671,523679,523679,PASS
27743,33274,27743,431801,523797,523797,PASS
27763,33284,27763,431911,524010,524010,PASS
27779,33291,27779,432037,524198,524197,PASS
27799,33301,27799,432163,524390,524389,PASS
27817,33309,27817,432317,524532,524531,PASS
27847,33324,27847,432503,524819,524819,PASS
27893,33345,27893,432799,525167,525167,PASS
27919,33358,27919,433049,525401,525400,PASS
27947,33371,27947,433229,525700,525700,PASS
27967,33380,27967,433351,525864,525863,PASS
28001,33397,28001,433627,526139,526139,PASS
28031,33411,28031,433813,526394,526393,PASS
28069,33429,28069,434113,526772,526772,PASS
28097,33442,28097,434303,527037,527037,PASS
28111,33448,28111,434389,527176,527176,PASS
28163,33473,28163,434803,527574,527574,PASS
28201,33491,28201,434977,527901,527901,PASS
28229,33504,28229,435187,528186,528186,PASS
28283,33529,28283,435553,528662,528662,PASS
28307,33541,28307,435661,528877,528877,PASS
28349,33560,28349,435949,529226,529225,PASS
28393,33581,28393,436291,529612,529612,PASS
28411,33589,28411,436463,529736,529736,PASS
28439,33602,28439,436651,530020,530020,PASS
28477,33621,28477,436973,530400,530400,PASS
28513,33637,28513,437219,530707,530707,PASS
28541,33651,28541,437471,530978,530978,PASS
28559,33659,28559,437587,531122,531122,PASS
28579,33668,28579,437753,531296,531296,PASS
28603,33680,28603,438001,531547,531547,PASS
28621,33688,28621,438211,531704,531704,PASS
28643,33698,28643,438377,531852,531852,PASS
28661,33706,28661,438521,532044,532043,PASS
28687,33719,28687,438707,532263,532263,PASS
28711,33730,28711,438899,532463,532462,PASS
28751,33749,28751,439217,532760,532759,PASS
28771,33758,28771,439421,532967,532967,PASS
28807,33774,28807,439639,533227,533226,PASS
28837,33788,28837,439823,533495,533495,PASS
28867,33802,28867,440039,533728,533728,PASS
28901,33818,28901,440303,534020,534019,PASS
28927,33830,28927,440497,534236,534235,PASS
28961,33845,28961,440681,534558,534558,PASS
29017,33871,29017,441053,534972,534972,PASS
29027,33876,29027,441127,535075,535074,PASS
29063,33893,29063,441443,535383,535383,PASS
29123,33920,29123,441839,535834,535833,PASS
29137,33927,29137,442003,535990,535990,PASS
29167,33941,29167,442177,536244,536244,PASS
29191,33951,29191,442327,536437,536437,PASS
29209,33960,29209,442499,536614,536613,PASS
29243,33976,29243,442753,536907,536907,PASS
29287,33996,29287,442997,537241,537241,PASS
29311,34007,29311,443153,537504,537503,PASS
29339,34019,29339,443281,537720,537720,PASS
29383,34040,29383,443567,538154,538153,PASS
29399,34047,29399,443711,538280,538280,PASS
29423,34058,29423,443879,538528,538527,PASS
29443,34068,29443,444007,538722,538722,PASS
29483,34085,29483,444281,539016,539016,PASS
29531,34108,29531,444557,539454,539453,PASS
29569,34124,29569,444833,539731,539730,PASS
29587,34133,29587,444953,539907,539907,PASS
29629,34152,29629,445271,540258,540258,PASS
29663,34168,29663,445573,540534,540534,PASS
29683,34177,29683,445741,540696,540696,PASS
29741,34203,29741,446179,541190,541189,PASS
29761,34212,29761,446309,541398,541398,PASS
29819,34239,29819,446767,541913,541913,PASS
29851,34253,29851,447011,542184,542183,PASS
29873,34263,29873,447197,542393,542393,PASS
29917,34283,29917,447481,542794,542793,PASS
29947,34296,29947,447749,543060,543059,PASS
29989,34315,29989,448027,543441,543440,PASS
