y,M_cert,first_prime,last_prime,num_bits,den_bits,status
19447,28830,19447,363611,442287,442287,PASS
19469,28843,19469,363833,442538,442537,PASS
19483,28851,19483,363959,442709,442708,PASS
19507,28866,19507,364223,442977,442977,PASS
19543,28888,19543,364523,443391,443391,PASS
19571,28905,19571,364753,443715,443715,PASS
19597,28920,19597,365003,443966,443966,PASS
19661,28959,19661,365509,444643,444642,PASS
19697,28980,19697,365797,445053,445053,PASS
19717,28993,19717,366053,445302,445302,PASS
19751,29013,19751,366293,445649,445648,PASS
19763,29020,19763,366419,445756,445755,PASS
19801,29044,19801,366791,446162,446162,PASS
19841,29067,19841,367049,446530,446530,PASS
19861,29080,19861,367259,446775,446774,PASS
19891,29097,19891,367547,447065,447065,PASS
19927,29118,19927,367819,447417,447417,PASS
19961,29139,19961,368129,447845,447845,PASS
19979,29150,19979,368293,448073,448073,PASS
19997,29160,19997,368507,448264,448264,PASS
20023,29176,20023,368773,448568,448567,PASS
20051,29193,20051,369071,448888,448888,PASS
20089,29216,20089,369419,449219,449219,PASS
20113,29230,20113,369751,449468,449468,PASS
20129,29239,20129,369917,449627,449626,PASS
20149,29251,20149,370081,449874,449874,PASS
20177,29268,20177,370421,450160,450159,PASS
20219,29292,20219,370687,450609,450609,PASS
20249,29310,20249,371083,450916,450916,PASS
20287,29332,20287,371341,451311,451311,PASS
20327,29357,20327,371797,451646,451646,PASS
20347,29368,20347,371957,451875,451874,PASS
20359,29375,20359,372067,452015,452015,PASS
20393,29395,20393,372377,452423,452423,PASS
20411,29406,20411,372607,452650,452650,PASS
20443,29424,20443,372809,453006,453006,PASS
20483,29448,20483,373171,453395,453395,PASS
20521,29471,20521,373459,453748,453747,PASS
20549,29487,20549,373753,454037,454037,PASS
20593,29512,20593,374111,454447,454447,PASS
20627,29532,20627,374399,454827,454827,PASS
20663,29553,20663,374741,455224,455224,PASS
20707,29579,20707,375049,455664,455663,PASS
20731,29593,20731,375223,455899,455899,PASS
20749,29604,20749,375371,456158,456158,PASS
20771,29616,20771,375533,456401,456401,PASS
20807,29637,20807,375841,456778,456778,PASS
20857,29666,20857,376291,457310,457310,PASS
20887,29683,20887,376583,457629,457628,PASS
20903,29693,20903,376721,457838,457838,PASS
20939,29714,20939,376963,458220,458220,PASS
20963,29728,20963,377231,458503,458503,PASS
21001,29749,21001,377557,458897,458897,PASS
21017,29758,21017,377711,459086,459086,PASS
21031,29766,21031,377831,459228,459227,PASS
21067,29788,21067,378223,459624,459624,PASS
21107,29810,21107,378559,460026,460025,PASS
21143,29831,21143,378869,460347,460346,PASS
21163,29842,21163,379013,460575,460574,PASS
21187,29857,21187,379273,460841,460841,PASS
21211,29870,21211,379441,461055,461055,PASS
21247,29890,21247,379721,461435,461435,PASS
21283,29912,21283,380047,461787,461786,PASS
21319,29932,21319,380327,462213,462213,PASS
21347,29948,21347,380621,462501,462501,PASS
21383,29968,21383,380929,462848,462848,PASS
21401,29978,21401,381077,463040,463040,PASS
21433,29997,21433,381383,463431,463430,PASS
21487,30028,21487,381793,463930,463930,PASS
21499,30035,21499,381977,464099,464099,PASS
21521,30047,21521,382189,464332,464332,PASS
21557,30068,21557,382553,464697,464697,PASS
21569,30074,21569,382649,464819,464819,PASS
21589,30085,21589,382807,465065,465064,PASS
21611,30098,21611,383023,465281,465280,PASS
21647,30119,21647,383303,465680,465680,PASS
21673,30133,21673,383557,465932,465932,PASS
21713,30156,21713,383837,466301,466300,PASS
21739,30170,21739,384061,466616,466616,PASS
21767,30186,21767,384277,466857,466857,PASS
21799,30204,21799,384533,467131,467131,PASS
21821,30216,21821,384733,467379,467379,PASS
21851,30234,21851,385027,467691,467691,PASS
21871,30245,21871,385171,467889,467889,PASS
21911,30266,21911,385501,468287,468287,PASS
21943,30285,21943,385783,468681,468681,PASS
21991,30311,21991,386143,469142,469141,PASS
22013,30324,22013,386329,469406,469405,PASS
22037,30337,22037,386501,469641,469640,PASS
22063,30351,22063,386713,469956,469956,PASS
22079,30361,22079,386963,470146,470146,PASS
22109,30377,22109,387187,470432,470432,PASS
22129,30388,22129,387397,470628,470628,PASS
22153,30402,22153,387659,470845,470844,PASS
22171,30412,22171,387839,470958,470958,PASS
22229,30444,22229,388301,471481,471481,PASS
22271,30467,22271,388693,471874,471873,PASS
22279,30472,22279,388789,471992,471991,PASS
22303,30485,22303,388991,472258,472258,PASS
22349,30510,22349,389303,472714,472714,PASS
22381,30529,22381,389591,473013,473013,PASS
22409,30544,22409,389839,473298,473298,PASS
22447,30565,22447,390107,473661,473660,PASS
22481,30583,22481,390359,473970,473969,PASS
22511,30599,22511,390527,474289,474288,PASS
22543,30618,22543,390851,474648,474648,PASS
22571,30633,22571,391063,474918,474918,PASS
22619,30659,22619,391399,475358,475358,PASS
22639,30670,22639,391639,475583,475583,PASS
22669,30687,22669,391889,475923,475923,PASS
22697,30702,22697,392111,476178,476178,PASS
22717,30713,22717,392251,476378,476378,PASS
22739,30725,22739,392383,476604,476604,PASS
22769,30741,22769,392647,476908,476908,PASS
22787,30751,22787,392827,477086,477085,PASS
22817,30768,22817,393031,477408,477408,PASS
22861,30791,22861,393311,477824,477824,PASS
22901,30813,22901,393611,478191,478191,PASS
22937,30833,22937,393871,478556,478555,PASS
22963,30847,22963,394123,478806,478806,PASS
23003,30868,23003,394481,479234,479234,PASS
23021,30878,23021,394633,479444,479444,PASS
23039,30888,23039,394787,479654,479653,PASS
23057,30898,23057,394967,479865,479864,PASS
23071,30905,23071,395089,479990,479989,PASS
23099,30920,23099,395273,480227,480226,PASS
23143,30944,23143,395657,480649,480649,PASS
23173,30960,23173,395953,480972,480972,PASS
23201,30976,23201,396203,481309,481309,PASS
23227,30989,23227,396413,481529,481528,PASS
23279,31018,23279,396883,481991,481991,PASS
23297,31027,23297,397027,482167,482167,PASS
23327,31043,23327,397283,482457,482456,PASS
23357,31060,23357,397541,482749,482749,PASS
23399,31081,23399,397829,483098,483098,PASS
23447,31108,23447,398219,483526,483525,PASS
23497,31135,23497,398549,484048,484048,PASS
23537,31155,23537,398863,484425,484424,PASS
23557,31166,23557,399067,484624,484623,PASS
23567,31172,23567,399151,484774,484774,PASS
23599,31189,23599,399409,485130,485130,PASS
23623,31201,23623,399587,485378,485378,PASS
23633,31207,23633,399691,485531,485531,PASS
23671,31227,23671,399989,485945,485945,PASS
23689,31236,23689,400157,486136,486136,PASS
23743,31265,23743,400607,486637,486636,PASS
23761,31275,23761,400759,486861,486861,PASS
23789,31290,23789,401057,487117,487116,PASS
23819,31305,23819,401311,487387,487386,PASS
23833,31313,23833,401473,487576,487576,PASS
23873,31334,23873,401839,487974,487974,PASS
23893,31345,23893,402023,488217,488217,PASS
23911,31354,23911,402137,488396,488395,PASS
23957,31378,23957,402517,488798,488797,PASS
23981,31391,23981,402751,489095,489095,PASS
24007,31405,24007,402943,489316,489316,PASS
24029,31416,24029,403103,489529,489529,PASS
24061,31433,24061,403387,489852,489851,PASS
24083,31445,24083,403607,490054,490053,PASS
24103,31455,24103,403787,490264,490263,PASS
24113,31460,24113,403889,490367,490367,PASS
24137,31473,24137,404099,490647,490647,PASS
24179,31495,24179,404399,491079,491078,PASS
24203,31507,24203,404539,491325,491325,PASS
24239,31527,24239,405001,491641,491641,PASS
24281,31548,24281,405299,492055,492055,PASS
24337,31578,24337,405703,492553,492553,PASS
24373,31596,24373,405959,492845,492845,PASS
24407,31614,24407,406271,493205,493204,PASS
24421,31621,24421,406403,493314,493313,PASS
24469,31646,24469,406789,493721,493720,PASS
24499,31662,24499,407149,494009,494009,PASS
24527,31676,24527,407311,494263,494263,PASS
24551,31689,24551,407509,494529,494529,PASS
24611,31720,24611,407917,495015,495015,PASS
24659,31744,24659,408241,495389,495389,PASS
24683,31757,24683,408433,495637,495637,PASS
24709,31771,24709,408677,495889,495888,PASS
24763,31799,24763,409043,496379,496379,PASS
24793,31814,24793,409327,496715,496714,PASS
24821,31828,24821,409517,496952,496952,PASS
24851,31844,24851,409769,497244,497243,PASS
24889,31863,24889,409993,497591,497590,PASS
24919,31879,24919,410257,497848,497848,PASS
24953,31896,24953,410491,498221,498221,PASS
24977,31909,24977,410701,498471,498471,PASS
25013,31927,25013,411007,498767,498767,PASS
25037,31939,25037,411167,498984,498983,PASS
25087,31964,25087,411563,499455,499455,PASS
25117,31979,25117,411737,499714,499713,PASS
25147,31995,25147,412001,500007,500006,PASS
25169,32006,25169,412127,500185,500185,PASS
25189,32016,25189,412253,500397,500397,PASS
25237,32041,25237,412651,500807,500807,PASS
25253,32049,25253,412891,500963,500963,PASS
25303,32075,25303,413233,501420,501420,PASS
25321,32083,25321,413443,501564,501564,PASS
25349,32097,25349,413711,501804,501804,PASS
25373,32110,25373,413911,502019,502019,PASS
25411,32129,25411,414209,502383,502383,PASS
25447,32148,25447,414457,502713,502713,PASS
25463,32155,25463,414577,502882,502882,PASS
25523,32186,25523,414929,503386,503386,PASS
25561,32205,25561,415187,503714,503714,PASS
25583,32216,25583,415427,503926,503926,PASS
25603,32226,25603,415603,504122,504121,PASS
25633,32241,25633,415787,504440,504440,PASS
25657,32254,25657,415979,504707,504707,PASS
25679,32264,25679,416167,504871,504871,PASS
25717,32283,25717,416443,505232,505232,PASS
25747,32299,25747,416693,505509,505509,PASS
25771,32310,25771,416963,505691,505691,PASS
25801,32325,25801,417191,505964,505963,PASS
25847,32348,25847,417523,506400,506400,PASS
25873,32361,25873,417727,506684,506684,PASS
25913,32382,25913,418007,507082,507082,PASS
25933,32391,25933,418157,507239,507238,PASS
25951,32400,25951,418303,507433,507433,PASS
25997,32423,25997,418637,507804,507803,PASS
26017,32433,26017,418799,507977,507976,PASS
26041,32446,26041,418939,508242,508241,PASS
26099,32474,26099,419401,508788,508788,PASS
26113,32481,26113,419483,508928,508927,PASS
26153,32501,26153,419777,509262,509262,PASS
26177,32512,26177,419953,509462,509462,PASS
26203,32526,26203,420253,509733,509733,PASS
26237,32542,26237,420421,510004,510004,PASS
26261,32555,26261,420671,510253,510253,PASS
26293,32570,26293,420859,510557,510557,PASS
26317,32582,26317,421093,510823,510822,PASS
26347,32597,26347,421339,511112,511112,PASS
26387,32616,26387,421639,511439,511438,PASS
26407,32627,26407,421783,511683,511682,PASS
26431,32639,26431,422063,511898,511898,PASS
26459,32652,26459,422231,512134,512133,PASS
26497,32671,26497,422549,512463,512463,PASS
26539,32691,26539,422861,512827,512827,PASS
26573,32708,26573,423083,513104,513104,PASS
26627,32734,26627,423413,513595,513595,PASS
26647,32745,26647,423557,513809,513808,PASS
26683,32762,26683,423823,514088,514087,PASS
26699,32770,26699,423989,514213,514213,PASS
26713,32777,26713,424093,514351,514350,PASS
26729,32785,26729,424199,514521,514521,PASS
26759,32799,26759,424433,514821,514821,PASS
26801,32820,26801,424769,515205,515205,PASS
26833,32835,26833,424961,515509,515509,PASS
26861,32849,26861,425207,515726,515726,PASS
26881,32859,26881,425363,515969,515969,PASS
26903,32869,26903,425519,516198,516197,PASS
26947,32891,26947,425879,516567,516567,PASS
26959,32897,26959,426007,516703,516703,PASS
26993,32913,26993,426311,517028,517028,PASS
27031,32932,27031,426661,517356,517355,PASS
27061,32946,27061,426859,517642,517642,PASS
27077,32954,27077,426973,517802,517801,PASS
27107,32969,27107,427241,518056,518056,PASS
27143,32986,27143,427439,518364,518364,PASS
27197,33012,27197,427879,518856,518856,PASS
27241,33034,27241,428149,519277,519277,PASS
27271,33048,27271,428401,519580,519580,PASS
27283,33053,27283,428531,519699,519699,PASS
27337,33080,27337,428899,520166,520165,PASS
27397,33109,27397,429389,520679,520678,PASS
27427,33123,27427,429547,520916,520916,PASS
27449,33133,27449,429679,521160,521159,PASS
27481,33149,27481,429901,521448,521448,PASS
27527,33170,27527,430193,521897,521897,PASS
27541,33178,27541,430393,522056,522056,PASS
27583,33197,27583,430709,522371,522370,PASS
27631,33221,27631,430979,522843,522843,PASS
27673,33240,27673,431237,523174,523173,PASS
27697,33252,27697,431423,523391,523391,PASS
27737,33271,27737,431729,523718,523718,PASS
27749,33276,27749,431831,523853,523853,PASS
27767,33286,27767,431947,524067,524066,PASS
27791,33297,27791,432121,524312,524312,PASS
27803,33302,27803,432199,524412,524412,PASS
27823,33312,27823,432349,524607,524606,PASS
27851,33326,27851,432539,524843,524843,PASS
27901,33349,27901,432893,525228,525227,PASS
27941,33368,27941,433151,525607,525606,PASS
27953,33374,27953,433259,525775,525775,PASS
27983,33388,27983,433439,525998,525997,PASS
28019,33405,28019,433703,526275,526274,PASS
28051,33420,28051,433963,526581,526581,PASS
28081,33435,28081,434209,526887,526886,PASS
28099,33443,28099,434323,527060,527060,PASS
28123,33454,28123,434471,527275,527275,PASS
28181,33481,28181,434867,527743,527742,PASS
28211,33495,28211,435059,527995,527995,PASS
28277,33526,28277,435451,528568,528568,PASS
28289,33532,28289,435571,528704,528704,PASS
28309,33542,28309,435709,528898,528898,PASS
28351,33561,28351,435983,529263,529263,PASS
28403,33586,28403,436399,529660,529660,PASS
28429,33598,28429,436571,529924,529923,PASS
28447,33607,28447,436729,530115,530115,PASS
28493,33628,28493,437083,530534,530534,PASS
28517,33639,28517,437263,530763,530763,PASS
28547,33653,28547,437501,531019,531019,PASS
28571,33664,28571,437681,531235,531234,PASS
28591,33673,28591,437861,531393,531393,PASS
28607,33682,28607,438047,531587,531586,PASS
28627,33691,28627,438253,531732,531732,PASS
28649,33701,28649,438419,531927,531927,PASS
28663,33707,28663,438527,532081,532081,PASS
28697,33723,28697,438793,532357,532357,PASS
28723,33735,28723,438967,532545,532544,PASS
28753,33750,28753,439273,532797,532797,PASS
28789,33766,28789,439519,533071,533071,PASS
28813,33777,28813,439693,533287,533287,PASS
28843,33791,28843,439867,533570,533570,PASS
28871,33804,28871,440093,533768,533767,PASS
28909,33822,28909,440347,534079,534078,PASS
28933,33833,28933,440527,534296,534296,PASS
28979,33854,28979,440809,534695,534695,PASS
29021,33873,29021,441101,535013,535013,PASS
29033,33879,29033,441187,535132,535131,PASS
29077,33899,29077,441527,535483,535483,PASS
29129,33924,29129,441913,535911,535911,PASS
29147,33932,29147,442033,536087,536087,PASS
29173,33943,29173,442201,536301,536300,PASS
29201,33957,29201,442447,536535,536534,PASS
29221,33966,29221,442577,536728,536728,PASS
29251,33979,29251,442781,536967,536967,PASS
29297,34001,29297,443059,537354,537353,PASS
29327,34014,29327,443227,537638,537637,PASS
29347,34023,29347,443353,537814,537814,PASS
29387,34042,29387,443603,538210,538210,PASS
29401,34048,29401,443749,538303,538302,PASS
29429,34061,29429,443909,538586,538586,PASS
29453,34072,29453,444089,538783,538782,PASS
29501,34093,29501,444401,539169,539168,PASS
29537,34110,29537,444607,539494,539494,PASS
29573,34126,29573,444863,539771,539771,PASS
29599,34139,29599,445031,540022,540022,PASS
29633,34154,29633,445297,540314,540314,PASS
29669,34171,29669,445619,540591,540591,PASS
29717,34192,29717,445943,540979,540978,PASS
29753,34209,29753,446261,541321,541321,PASS
29789,34225,29789,446477,541646,541646,PASS
29833,34245,29833,446891,542028,542028,PASS
29863,34258,29863,447107,542296,542296,PASS
29879,34265,29879,447221,542449,542449,PASS
29921,34285,29921,447527,542850,542850,PASS
29959,34301,29959,447823,543157,543157,PASS
